sentence	label
In the alley cut off limbs.	Trash/Bulk Pick-ups
City of Richmond property needs bulk pick up at the above location on the alley side	Trash/Bulk Pick-ups
CITIZEN CALLED IN TO REPORT THAT HIS NEIGHBOR IS CONTINUOUSLY DUMPING ITEMS BEHIND A LARGE TREE, THE ONLY WAY TO SEE THE ITEMS IS TO GO BACK THERE. BICYCLE TIRES AND A TABLE SET THAT NEEDS TO BE PICKED UP.	Illegal Dumping
Bulk pickup is sitting in the area where trash pick is located.	Trash/Bulk Pick-ups
CUSTOMER WOULD LIKE A BULK PICK UP (SOFA)	Illegal Dumping
A lot of trash in the Alley.	Trash/Bulk Pick-ups
requesting to have 3 mattresses and tv picked up in alley	Trash/Bulk Pick-ups
2 mattresses in alley	Trash/Bulk Pick-ups
CITIZEN CALLED IN STATING THERE IS STREET LIGHT OUT IN THE ALLEY BEHIND 1805 SUSSEX ST. MR.WASHINGTON, CONTACT#804.644.8215	Non-functioning Street Lights
Yard debris	Trash/Bulk Pick-ups
ABANDONED VEHICLE IN FRONT YARD WITH FLAT TIRE,NO REGISTRATION OR TAGS	Abandoned Cars
There is a dead deer in the ditch, and it is drawing insects, rodents, and a terrible stench. Everyone in the neighborhood is starting to be concerned. Can you help?	Illegal dumping
the street in the 7600 block of Comanche Dr is breaking up, crumbling and potholes are forming	Potholes
The streetlight that is between 7642 and 7638 (?) Idlewyld Rd does not come on at night.	Non-functioning Street Lights
CITIZEN CALLED AND STATED THAT THERE IS HOUSEHOLD FURNITURE THAT NEEDED TO BE PICKED UP IN THE FRONT OF THE PROPERTY	Trash/Bulk Pick-ups
Trash out front	Trash/Bulk Pick-ups
CITIZEN STATING THAT THERE ARE LIMBS AND BRANCHES THAT NEEDS TO BE PICKED UP.	Trash/Bulk Pick-ups
brush at this address	Trash/Bulk Pick-ups
Please pick up brush in front of house.	Trash/Bulk Pick-ups
REQUESTING TO HAVE LARGE PILE OF YARD DEBRIS PICKED UP IN FRONT.	Trash/Bulk Pick-ups
yard debris for bulk trash pickup. Thank you.	Trash/Bulk Pick-ups
yard waste located in the front of the property	Trash/Bulk Pick-ups
limbs located in the front of the  property near the road	Trash/Bulk Pick-ups
CITIZEN STATES THAT STREET LIGHT IS OUT ON THE CORNER OF THIS ADDRESS.	Non-functioning Street Lights
In shallow ditch by side of road	Trash/Bulk Pick-ups
POTHOLES AT THIS CORNER	Potholes
	Trash/Bulk Pick-ups
BULK-PICK UP AT ADDRESS ABOVE. HER NUMBER IS 804-267-1914 AND IT IS A OLD TOILET STOOL, in CRS #20020732135  and CW #96886	Trash/Bulk Pick-ups
Large pothole on the SE side of Meridale between Cherokee and Comanche	Other
The main drainage ditch that funnels rain runoff from Idlewyld Road transverse a my lot and is severely eroded in my back yard.  Since this drainage ditch (or what is left of it) is in a city right of way, it needs to be repaired prior to further erosion of my property.  My neighbor saw a city worker get out of their car, look only at the front yard area where the ditch begins (instead of looking over the fence at the eroded back section) then walk up to our front door but left be message.  We are looking forward to getting some communication regarding this issue before it gets worse.	Other
brush	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
DRESSER, TABLE, CHAIRS, SOFA	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
Please pick up bulk brush items from this location in the front.	Trash/Bulk Pick-ups
Please pick up bulk items.	Trash/Bulk Pick-ups
caller states need bulk pick up a sofa and mattress,also limbs by where the trash is picked up	Trash/Bulk Pick-ups
requesting to have yard debris,sofa,chairs and tires picked up in back.	Trash/Bulk Pick-ups
please pick up tree brush.	Trash/Bulk Pick-ups
CITIZEN STATING THAT HE HAS TERR BRANCHES AND LIMB DEBRIS FROM FALLEN TREE THAT NEEDS TO BE PICKED UP ON LEFTSIDE OF PROPERTY.	Trash/Bulk Pick-ups
customer stating that he has some tree debris and wood that needs to be picked up from front corner of property.	Trash/Bulk Pick-ups
Please pick up tree brush, check the whole block.	Trash/Bulk Pick-ups
Furniture trash pick up requested	Bulk Trash
Customer request pick up for sofa located in the front.  Reported by Mrs. chester 804-503-1213.	Trash/Bulk Pick-ups
Citizen states there are bags of clothes and a big pile of brush, that needs to be picked up. Items are located in front of the property. Thank you.	Trash/Bulk Pick-ups
citizen states there are trash located in the ditch limbs,mattress etc	Trash/Bulk Pick-ups
DEBRI FRONT	Trash/Bulk Pick-ups
CITIZEN STATES HE'D LIKE PICKUP OF FURNITURE, OF OLD ITEMS. LOCATED BEHIND THE CURB	Trash/Bulk Pick-ups
SOFAS ON SIDE OF HOME IN FRONT OF TREE THAT NEEDS TO BE PICKED UP.	Trash/Bulk Pick-ups
ONE LARGE PILE OF LEAVES IN THE DITCH LINE IN FRONT	Trash/Bulk Pick-ups
Please pick up bulk furniture items at this location in the front.	Bulk Trash
There is a big shortage of parking spaces on-street in Oregon Hill. Here are two suggestions to free a few spaces: Unnecessary restricted parking signs are posted in three different spots on the 200 block & 300 block of S Cherry St. At 224 S. Cherry St. the William Byrd Community House has curtailed its operations & more or less closed down. So it is not using the bus loading zone or the handicapped parking zone that takes up 4-6 spaces. I haven't seen any of those spaces being used for months now. Would you consider removing those restricted parking signs in front of 224 S Cherry St.
At 328 S Cherry St, there is  a 1-hour restricted parking zone (taking up 2-3 car spaces) in front of a building that used to be a retail commercial establishment. But there hasn't been a commercial establishment there for upwards of 10 years. Can you consider removing that sign & letting anyone park there? Thank you.	Other
Customer says street light not yet hooked up, please send someone out.	Non-functioning Street Lights
Please remove the grafitti from the brick on the north side of the property in the alley on the cary street side.	Other
Dangerous, stands out in contrast to sidewalk across the street at VCU	Other
bricks coming up	Other
brush located in front of home	Trash/Bulk Pick-ups
Storm debris from yard.	Trash/Bulk Pick-ups
Graffiti	Other
Very large unavoidable potholes. Size of large tire	Potholes
graffiti on fence	Other
missing bricks	Other
broken walkway	Other
Sidewalk repair	Other
CITIZEN IS REQUESTING A PICK UP FOR A SOFA BEHIND THIS ADDRESS ON CHERRY ST	Trash/Bulk Pick-ups
CITIZEN IS REQUESTING A PICK UP FOR A SOFA BEHIND THIS ADDRESS ON CHERRY ST	Trash/Bulk Pick-ups
The pedestrian "don't walk" light is out. southeast corner of belvidere and Cary.	Traffic light
Pothole in the right hand side of W. Cary Behind VCU Engineering
Bldg 6" - 8" deep & 16" wide. It has blown out my Right front tire	Potholes
Middle lane northbound on Belvidere St. at Cary St. auto hit bump while driving.	Potholes
Dumping of items along this street, close to corner of West Cary and Temple Street, and beside buildings. Including light construction materials, a desk, and a piece of pink carpeting. Please let me know if these items can be removed. I've checked with the property owners and they have no knowledge of these items from their tenants. Someone has come along and dumped these items from another location. Thank you for your help	Trash/Bulk Pick-ups
POT HOLE AT INTERSECT OF PARKING LOT	Potholes
Please pick up bulk furniture items fro this location in the alley.	Trash/Bulk Pick-ups
Tree limbs and yard debree located in the front yard.	Trash/Bulk Pick-ups
Trailer has been sitting in front of residence for months.  Filled with junk and trash.	Abandoned Cars
this abounded house becoming dangers and hazardous for the business next to it	Overgrown Lots
trash, wood, chairs, tall grass. tall weeds, lots of junk.	Overgrown Lots
This home has been vacant for several years and looks to be condemned by the City.  NOTHING has been done and it is time for the house to be sold or auctioned, it is an eyesore	Open and Vacant Properties
CITIZEN IS REQUESTING TO HAVE LOGS, BRANCHES AND BRUSHES PICKED UP. ITEMS WILL BE IN LOCATED IN FRONT OF THE HOUSE.	Trash/Bulk Pick-ups
Request for a yard waste pick up, located in the front of the house in the street.  Mostly tree branches and some trunk.	Trash/Bulk Pick-ups
yard debris in front of this property to be removed	Trash/Bulk Pick-ups
caller states there's a pile of tree debris in the front of this address to pick up	Trash/Bulk Pick-ups
brush	Trash/Bulk Pick-ups
Please pickup branches	Trash/Bulk Pick-ups
Please pick up bulk items from this location.	Trash/Bulk Pick-ups
VERY LARGE PILE OF TREE DEBRIS PICK UP IN FRONT	Trash/Bulk Pick-ups
BUSHES AND DEBRIS IN FRONT OF PROPERTY.	Trash/Bulk Pick-ups
brush in front	Trash/Bulk Pick-ups
yard debris pick up in back alley	Trash/Bulk Pick-ups
In the street in front of house.	Trash/Bulk Pick-ups
THIS NEEDS TO BE TORN DOWN OR AUCTIONED, it has been sitting like this for FOUR years!!!! DO SOMETHING NOW!!	Open and Vacant Properties
