sentence	label
We have two green trash cans that always go out with our two recycling cans. Today and a few times in the past the trash has not been emptied. We have a terrible time with raccoons getting into our trash despite several attempts to deter them. This leads to scattered trash and fly infestations. When they are not emptied it makes the situations worse. If there is a reason they are not being emptied, we would like to know so we can fix it. Thank you in advance!	Trash, Garbage or Refuse
Just moved here in Feb and I need a recycling bin. My address is 3237 Henson, your map will not identify it. Please call with any questions. Thanks	Request a new Recycling Container
	Request a new Recycling Container
	Pothole
At intersection - big silver box - graffiti on it.	Graffiti
Graffiti on yellow sign	Graffiti
	Public Property Grass / Vegetation
	Pothole
Graffiti on dumpster - either bank lot or magerks. Can’t recall which one.	Graffiti
	Drainage/Flooding Issue
Each time it rains I get a huge amount of water on the side of my house. This became an issue when Thomas Run was resurfaced a few years ago. The water is in the right away and should be back filled to prevent greater damage.	Road Maintenance
The pot holes that were fixed on Rainfactory Rd weren't fixed properly.	Pothole
THIS IS A TEST.	Water Issue
THIS IS A TEST.	Dead Animal
Fred Anderson with Thompson Toyota - 443-677-5308  - spoke with Cindy regarding trash and debris in the medians along the Route 40 corridor from Joppatowne to Edgewood.  In addition, the medians need to be mowed.

Also trash/wood piles on County property near the Health Department - can this be removed if indeed it is on County property.	Litter Control
this is a test.	Water Issue
test	Snow Removal
Tommy Bartenfelder-410-937-9871
Jimmy's Old School Tavern at 3403 Conowingo Road, Street is a mess.
Trash is everywhere along with beer bottles... Needs to be cleaned up.	Erosion and Sediment Control
They plowed once and block the drain.	Snow Removal
Red light camera at this location is being activated when vehicle pull to stop bar on red light. I have observed this multiple times	Traffic Signal Issue
The potholes on the right side of Fulford Ave at 307 are bad enough to shake my entire home all day long.	Pothole
Mr. Kociolek called concerned about trash on route 924. I contacted Planning about possible projects and they informed me that work was being done on 924 with more coming. LE	Road Maintenance
Northbound left turn red light out.	Street Light Issue
Oil tank in median	Debris removal
	Other
Curb	Debris removal
	White flag home
	Tree Issue
in east-bound, downhill lane on Old Carroll, approaching Sligo Creek Parkway	Street Repair
Many pot holes at corner of Old Carroll Ave. and Sligo Creek Prkwy on both streets. Really bad as you come down the hill.

Also, cars on Sligo Creek Prkwy going east come around the bend really fast. Maybe they should have a STOP sign.

Finally, the yellow dividing lines on Sligo Creek Prkwy have faded to the point they are not visible in many places and the street has many turns. They should be re-painted this Spring/Summer.

Thank you!	Street Repair
stickers on the back of the stop sign	Street Repair
There is a directional sign to Southeastern University that needs to be replaced. Southeastern University closed in 2009. Should be replaced with wording indicating that that direction leads to Southwest Waterfront.	Sign Replacement
There is a missing yield sign at the Glen Echo traffic circle. Cars coming from Cabin John on MacArthur Blvd. and turning left and heading up Goldsboro have the right-of-way. 
Cars coming from the side street that runs along
the shopping center (labelled Goldsboro on google maps) and then turning left to go up Goldsboro also have the right of way. These two roads meet to go up Goldsboro. They can't both have the right of way. I've almost been hit several times now.
Thanks.	Street Repair
	Pothole
Deep potholes in Chevy Chase Circle.	Pothole
	Roadway Repair
	Pothole
Several deep potholes in Chevy chase circle. Very hazardous.	Pothole
Heading eastbound on Nebraska Avenue, there were three yellow right arrows on the circle itself. None of them remain. There is one old sharp metal sign post that needs to be removed and can you please replace the yellow right arrows on the circle?	Sign Replacement
Huge pothole on inside lane of Chevy Chase Circle Southbound side	Pothole
	Pothole
Someone knocked over yield sign at Chevy Chase Circle	Roadway Signs
Northbound on Connecticut Ave on Chevy Chase Circle, Yield to Traffic in Circle sign is badly faded and needs to be replaced.	Sign Replacement
Cars unfamiliar with circle do not follow faded markings leading to (close) accidents.	Roadway Marking Maintenance
Speed limit sign falling down - eastbound on Chevy Chase Pkwy NW just east of Chevy Chase Circle NW	Sign Replacement
	Pothole
On Western Avenue between Chevy Chase Circle and Brookville Road. Multiple potholes	Pothole
	Pothole
	Pothole
	Dead Animal Collection
The stop sign near the intersection Raymond and Delaware in Chevy Chase has a bumper sticker on it that says Vermin Supreme that needs to be removed asap.	Street Repair
stickers on the back of the stop sign	Street Repair
Huge hole in road on Brookville southbound lane.	Street Repair
Results of the recently completed re-surfacing of Connecticut Ave. between East-West Hwy. & Chevy Chase Circle leave a lot to be desired.  In particular, the stretch along Southbound Conn. Ave. between E-W Hwy. and Woodbine is uneven, riddled with washboards, and has consistent abrupt changes in levels at the cross-streets.  It's drive-ability was better before the resurfacing was done!	Street Repair
Dog was not on a leash and in the street	Other
There is a drain on the right hand side of my neighbors house at 6301 Capon street that needs to be replaced. This issue has caused severe drainage issues on the right side of my house at 6303 Capon Street.  The drain needs to be replaced asap. The city also needs to restore the area of my property that has been destroyed due to poor drainage.	Drainage/Flooding Issue
the streets in pleasant valley are icy they need some salt	Road Conditions
Bates didn't pick up my yard clippings. I had them in a trash bin which I was told was acceptable. I don't think they came either way.	Missed Trash or Recycling Pickup
Test - training. Please ignore.	Pothole
Massive Bee Nest	Other
	Tree Down/Diseased Tree
Trees in front of resident's property needs to be removed or cut down	Trail/Sidewalk Issue
no water at resdidence.	Other
Info said today was bulk trash pick up for ward 5 of Seat Pleasant. We had trash out by the required 6 am yet no truck came all day.  A trash truck to collect our bulk trash is requested at the earliest convenience.	Missed Trash or Recycling Pickup
This is a test by IBM. Please disregard	Abandoned Vehicle
Faded sign	Traffic or Street Sign Issue
Tree Blocking the roadway	Road Conditions
Cable or power line is hanging into the street.	Other
This is so nasty. It has been ran over multiple times.	Dead Animal
Another hydrant bites the dust, per the dump trucks going down Eads street from Addison Rd. SMH	Other
