sentence	label
Maroon Minivan parked on street and had not moved or been driven in at least 2 months.	Code Enforcement - Litter/Weeds/Junk Car/Etc
Possibly something with the sewer line is causing sinkage in the back yard. Also have shut our water to the house off and still receiving a water bill, so possible water leak somewhere.	Sewer Stoppage/Overflow
I have city main at the back of my back yard that backs to Phelan. When it rains, it floods my backyard and the Dairy Queen/Harmony Science School area. Can someone please come check out the main and blow out the line.	Sewer Stoppage/Overflow
Have complained multiple times of the piles of junk left in this yard. NOBODY lives there the city was there las week supposedly condemned the house, 3 days later there back moving more junk and trailers in the yard and ripped the city’s sign off the door.SOMETHING has to get done about this! If not I will get a lawyer and fight the city over this. There are multiple people on this same road who have had to move vehicles from there driveway that were operational vehicles but cause they “sit” for to long they had to be moved, where this guy can come and go as he pleases to just leave junk and garbage for all of us to have to see and deal with everyday.	Code Enforcement - Litter/Weeds/Junk Car/Etc
On 9/4/2018 a very large city truck & trailer worked in the cul de sac at the end of Broadway. (Many gas line flags have been placed in our area). Glad for the city services to improve our streets. 
FYI...these ruts (see pic) are in my yard this morning 9/5/2018. A very large truck (not sure if it was our city truck or not though) ran up onto my yard trying to negotiate my cul de sac on 27th Street. 
Made me mad since the driver was too hurried to back up & remain on the street surface & instead ran up into my yard to continue. 
Thank You.  I am a happy citizen of Beaumont.	Other
On 9/4/2018 a very large city truck & trailer worked in the cul de sac at the end of Broadway. (Many gas line flags have been placed in our area). Glad for the city services to improve our streets. 
FYI...these ruts (see pic) are in my yard this morning 9/5/2018. A very large truck (not sure if it was our city truck or not though) ran up onto my yard trying to negotiate my cul de sac on 27th Street. 
Made me mad since the driver was too hurried to back up & remain on the street surface & instead ran up into my yard to continue. 
Thank You.  I am a happy citizen of Beaumont.	Other
Sewer is not draining. Entire complex is not draining.	Sewer Stoppage/Overflow
TEST1	Public Works Service Request
pothole in bike trail	Pothole
Pot whole that's widening and spreading towards the middle of the lane.	Pothole
	Water Leak
Signal changes too fast.	Traffic Signals
Red light out on spring st	Traffic Signal Maintenance
Located adjacent to Sawyer Lofts	Other
these cracks need to be fixed from cimmarron to uvalde rd on indianapolis st.	Icing Bridge
Waste of Houston potable water.	Fire Hydrant
Homeless encampments, alongside bike path and underneath over pass adjacent to construction site.	Nuisance On Property
Taking forever to change at feeder of Taylor n I10	Traffic Signal Maintenance
South bound side of Taylor street, right hand lane.  Big pothole, and large cracks in the pavement.	Other
An extremely deep pothole has been developing here for weeks. I've reported it once already but no action had happened. It's in the right lane of sawyer st right in front of amegy bank.	Other
Constant hazard on sidewalk. South feeder of I-10, east of studemont. Unsure if clean or sewage.	Water Leak
15-20 tires in floodplain (dry) next to i-10 feeder eastbound between studemont and taylor. Lots of other roadway type leftovers and junk nearby.	Illegal Dumping
Tires under I-10 near path	Nuisance On Property
Deep pothole in the right lane of the southbound side of the street	Other
This one has been reported several times before and closed out twice without ever being fixed. Right in front of amegy bank in the right southbound lane there is a mega pothole that will rip a tire off the rim if you hit it hard enough. Please don't close it again until it's fixed!!!	Other
	Traffic Signs
	Traffic Signals
My neighbor and I both have backed up sewage lines.	Drainage System Violation
Street light is out at the corner of Lindstrom Dr and Delafield Dr. Address of the house at the corner: 8253 Delafield Dr, Fort Worth, TX 76131	Other
The lights are out of sync, the traffic is backed up and people are running the red. It is a dangerous situation, I was almost hit.	Other
I have a health conditon, Lupus and fear this snowstorm will be too much for me to dig out of, I need help. 

#snowcrew	Other
I have Lupus and I fear I will not be able to dig out this year I help.

#snowcrew	Other
Help digging out - health condition 

#snowcrew	Other
Next door neighbor reporting swimming pool filled with storm water that now has mildew/algea.	Swimming Pool Violation
Report from next door neighbor regarding swimming pool that has been drained and accumulated rainwater with algae and mildew. Also concerned about mosquitoes.	Private Property Issues
Weeks waist high, grass over curb, large dead shrubs, vines on house	Vegetation
large tree branch has fallen from this home and they have pulled it into the street and left it	Trees
Trash cans always outside garage and highly visible	Trash Screening
Trash can still on street 9 am on Saturday	Trash Screening
Excessive high Grass	Vegetation
Grass high, weeds, grass growing from curb, edging	Vegetation
Knee high grass and weeds.	Vegetation
	Drainage
This back yard is in deplorable condition.	Vegetation
Vehicle has flat tire	Junk/Abandoned Vehicle
building debris stored on driveway	Trash Screening
Tree is eaten up by termites. Very y’all tree that is leaning towards our homes driveway. This is a hazard and threat to all those who walk, and drive by, specially for those who live just across from it, a family with 5 children.	Trees
Vehicle parked on front lawn and New roof. No ACC Application with HOA	Illegal Use
This is a rental house that is currently vacant.  The pool is going green.  You can see the pool from my backyard, 2511 Glenn Lakes.	Water Supply / Plumbing Systems
Often place debris at curb excessively early.  It is just thrown out to curb without bagging or bundling..lastest is sago palms	Trash Screening
	Trash Screening
Trash can being stored in front of the garage and Mailbox has been on the ground since June	Trash Screening
	Street Issue
slow water leak in road. This was noted by TCEQ investigator about a year ago but didnt appear to be a leak when we checked it out. It's been wet all weekend. Not a priority but needs to be repaired.	Water Leak
Leak in street.	Water Leak
A slow water leak that resident said she has been reporting for two years is now a bubbling leak at the corner of S 7th and Burnet.  She is concerned that the water leak is also causing dirt, etc. to go back into the water system.	Water Leak
Nelda with Dean Insurance came by to report a dead cat that needs to be removed in the street in front of their office located at 315 S. 5th St.	Street Issue
Tree across the road.	Road Hazard / Obstruction
Resident called John Erickson complaining that she ruined a tire on her car because of the potholes.	Street Issue
Furniture (love seat and chair) dumped on Wise Street.	Illegal Dumping
John Erickson reported overgrowth on both sides of Wise.  His phone # is 546-1298	Street Issue
Leak across the street from this address.	Water Leak
Sewer stopped up	Sewer Issue
Facilities not draining.	Sewer Issue
Gurgling sound in bathroom.  No other symptoms.	Sewer Issue
Tree limb across S 4th St	Trees
Resident said that the City turned on the hydrant at corner of her yard Saturday night at 9:27 pm and it ran for a while and eroded her side yard.  She is requesting that the City replace the eroded dirt (approx. 4 bags worth).  She is trying to sell her house and the grass had just started to grow where erosion occurred.	Hydrants
Left side of house is slow draining.  She has had plumbers there for 4 days and they roto-rootered every drain in her house.	Sewer Issue
Hillary Kilpatrick reported a sewer stoppage. Her phone # is 936-243-0181. Larry Pierce was dispatched.	Sewer Issue
Lauren Samuels Construction Co is repairing gas leaks all over Crockett.	Water Line Locate
Tree fallen in yard and road	Trees
New sewer tap needed for David Tyer.  Tap should be installed on S 7th St near driveway.	Sewer Issue
1541 N. 8th - Tall Grass in yard	High Grass or Weeds
772 Mulberry Street	High Grass or Weeds
1541 N. 8th - Very Tall Grass in yard	High Grass or Weeds
There is bad squawking, noises, etc on the audio for the council meeting tonight. It is nearly impossible to understand what is going on and my hair is now standing on end! Please fix!!!!!	Other
