sentence	label
There is a lot of harried activity with trucks full of soil laying out what looks like foundation at the end of Pinehurst Drive & West Woodbury, at end of street where I live. I have called the City of East Point's Development Office to inquire and they simply told me, "I Don't know what it is." The trucks barrel down West Woodbury AND Pinehust in excess of street 25 MPH and are quite rude to the neighbood residents who have to drive the roads which are bad in the first place. Can we please, 1.) Be notified with what they are doing and please find out what they're doing? 2.) Please let Engineers on site and Truckers of Soil bringing soil (in a hurry) to slow down? We have children who live and play in the streets. There are zero sidewalks and zero street drainage which is making for a big mess. Thank you.	Other
Suspicious activity occurring from about 6:00 most evenings.  Occasional patrol is needed on the street to monitor the activity.	Other
1.) Pinehurst Drive (off of Connolly) lacks ANY STORM DRAINAGE on the entire street. Subsequently, when it rains, it pours. The water is saturating MY property as I'm at the bottom of the street towards Mayberry. I have asked the Director of Public Works, as well as spoken with an Assistant at the City Manager's Office near 6 months ago (2019) for help. We require street drainage for water, flooding, the water breaks that pour down towards my property;

2.) Mayberry Street off of Pinehurst Drive is strewn with garbage (e.g., dumped mattresses, clothing, garbage);

3.) H-154 West entrance ramp is Strewn with garbage, papers, water bottles, food trash. Can we please clean up our streets?

Thanks,

Jen Padron	Drainage/Flooding Issue
overgrown bush & vines growing up the guideline	Sidewalk Issue
construction material in rear yard   trash all over yard     dilapidated fence- needs repair or replacing- some of the material is not approved	Private Property Issue
At the back of the empty lot that from which countless dump trucks hauled away dirt for a project somewhere there is now a wide ditch with no drainage. Our neighborhood is now infested with mosquitoes as a result of this standing water.	Drainage/Flooding Issue
Fallen stop sign getting off of 166 w/Woodbury Ave.	Traffic or Street Sign Issue
small pomeranian mixed juped.out owners  window, 2 days  ago from this date.	Missing Pet Alert
Left arrow green from Stanton to E. Woodberry is 30+ seconds...needs to be about half that long like it was set before...also does the green left turn arrow even when no vehicles are waiting to turn left...this is not necessary as it was not doing this until recently.	Traffic Signal Issue
Broken Pedestrian signal	Traffic Signal Issue
Graffiti on abandoned apartment/projects building on corner of Stanton and Delow/Stanton Access Rd.	Graffiti
About a year or 2 ago, the street was painted, but at that time, the painters forgot to paint in one of the lines up to the point where cars heading south on Stanton were supposed to stop.  Now, the cars are not far up enough for traffic turning West (from Stanton on to the Delowe Connector) to turn.  It causes a HUGE backup for cars turning off of the 166 Connector and turning South on to Stanton and the surrounding streets.  NOW cars are starting to run the light.  It's becoming a huge issue, just because the paint job in the street wasn't finished.	Traffic or Street Sign Issue
Blankets, pillows, dressers and couches	Illegal Dumping
No HEAT OR AC UNIT	Code Enforcement Issue
exit off 166 and Langford. potholes have been damaging cars for over 8 years.	Pothole
All along Woodberry at the bottom of Penrose and Mulberry litter continues to collect. I have picked up some of the bigger, but it would be nice if the city came through and took care of this. Trash attracts trash.	Illegal Dumping
	Pothole
	Traffic Signal Issue
Pick up Tree limbs in Right way	Tree Danger/Removal (Roadside Maintenance - Field Operations)
ROW mowing, weed eating, edging, litter pick up, spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
ROW mowing, weed eating, edging, litter pick up, spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Litter pick up, ROW mowing, spraying, blowing.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Pick up Illegal Dumping in Right way 2 Tires	Illegal Dumping in Right-of-Way (Field Operations)
Right of way mowing and weeding; litter pick-up and spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Right of way mowing and weeding; litter pick-up and spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Right of way mowing and weeding; litter pick-up and spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Right of way mowing and weeding ; litter pick- up and spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Note: that on this roadway there is high grass/weeds in the right of way.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Pick up Litter in Right way.	Remove / Pick-Up Litter (Field Operations)
Note:that on this roadway there is high grass/weeds that needs to be cut.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Pick up illegal dumping.	Illegal Dumping in Right-of-Way (Field Operations)
Removed debris from the Right of Way.	Illegal Dumping in Right-of-Way (Field Operations)
Tell Road  ROW mowing, weed eating, edging, litter pick up, spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Scrape road.	Rough Road (Unpaved Road Maintenance - Field Operations)
ROW MOWING	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Near the curb on the corner of Lakewood and McDonough.	Other
Scrape road.	Rough Road (Unpaved Road Maintenance - Field Operations)
Litter pick up, ROW mowing, spraying, blowing.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Right of way mowing and weeding; litter pick-up and spraying.	Right-of-Way Mowing (Roadway Maintenance - Field Operations)
Alma Lyons reporting a dead tree at corner of property, closer to the street.	Dead Trees (Zone 2)
City of South Fulton Dispatcher called in to let us know that a Police Officer needs our assistance with a dead deer removal at 4865 Campbellton Road. It is in front of an vacant residence on the ROW.	Dead Animal Pickup on Private Property (Zone 2)
Requesting to have chair, cardboard boxes, and bench that is broken down picked up. and possibly a few other items.  There is gate code of #9068	Clean Up Day
Used carpet	Illegal Dumping on Private Property (Zone 2)
This trash has been on the road for some time now.	Remove / Pick-Up Litter (Field Operations)
Please repair 2 potholes in front of this address.	Pothole (Asphalt Paved Maintenance - Field Operations)
Weeds/grass on Danforth Road are extremely high and needs to be cut and sprayed with weed killer	High Grass/Weeds in Right-of-Way (Field Operations)
5-6 dead trees in the rear of property facing New Hope Road need to be removed.	Dead Trees (Zone 2)
There are limbs along the right of way that need to be removed.  They have been there since the storm.	Down Tree Removal from Right of Way (Field Operations)
I have heard 5 gun shots fired and counting.  Stray bullets have no eyes and someone needs to come out and put a stop to it. The area is cavender.	Other
Please remove a dead deer in the ROW, on Old Fairburn approx 1/2mi before the entry to Lakeside Pavillions Community toward Camp Creek.	Remove Dead Animals in Right-of-Way (Field Operations)
Annual Preventative Maintenance	Signal - Preventative Maintenance (Traffic Services)
Caller states that there are 2 yellow/gold signs on the corner of Old Fairburn Road and Camp Creek Parkway in the ROW on utility poles.  Caller states that she will usually remove them, however they are too high for her to remove this time.  Please remove and give information to Code Enforcement for them to investigate.  
I did speak with Rachel in PW, she said send request to PW and they will forward to CE if need be.	Illegal Dumping in Right-of-Way (Field Operations)
illegal dumping and trash build up affecting roadway and drains in the area.	Other
Johnetta See 404.344.4123 was calling in to report a mattress and possibly an office chair on the side of the road. She advised that if you are at Camp Creek Middle School and turn right on to Jailette Rd. the debris will be on the left side. It is on the side of the road and not a hazard.	Remove / Pick-Up Litter (Field Operations)
Perform Cabinet Maintenance	Signal - Preventative Maintenance (Traffic Services)
Trash in the roadway.	Remove / Pick-Up Litter (Field Operations)
Signal in Flash	Signal - In Flash or Dark (Traffic Issues)
Brush/trees are scraping the school bus. Please cut back overgrowth at the stop sign.	Tree Hindering Sight Distance (Roadside Maintenance - Field Operations)
Old Fairburn Rd, some type of builders truck dropped a huge piece of HVAC duct work, just before Camp Creek Pkwy. Across from Lakeside Preserve.	Remove / Pick-Up Litter (Field Operations)
