sentence	label
Resident said that the City turned on the hydrant at corner of her yard Saturday night at 9:27 pm and it ran for a while and eroded her side yard.  She is requesting that the City replace the eroded dirt (approx. 4 bags worth).  She is trying to sell her house and the grass had just started to grow where erosion occurred.	Hydrants
Left side of house is slow draining.  She has had plumbers there for 4 days and they roto-rootered every drain in her house.	Sewer Issue
Hillary Kilpatrick reported a sewer stoppage. Her phone # is 936-243-0181. Larry Pierce was dispatched.	Sewer Issue
Lauren Samuels Construction Co is repairing gas leaks all over Crockett.	Water Line Locate
Tree fallen in yard and road	Trees
New sewer tap needed for David Tyer.  Tap should be installed on S 7th St near driveway.	Sewer Issue
1541 N. 8th - Tall Grass in yard	High Grass or Weeds
772 Mulberry Street	High Grass or Weeds
1541 N. 8th - Very Tall Grass in yard	High Grass or Weeds
There is bad squawking, noises, etc on the audio for the council meeting tonight. It is nearly impossible to understand what is going on and my hair is now standing on end! Please fix!!!!!	Other
2674 Maple	High Grass or Weeds
Dead cat on the line of the left turn	Deceased Animal Pick-Up
Blocking view On N 8th and Grape	Zoning Issue or Concern
Too many non working vehicles. Some are hidden by a fence. I counted 19 not hidden. It's an eyesore on a main street. Sometimes it's hard to see around the corner. Inside the buliding rags, oil, gas are a fire hazard. Needs to be inspected as well.	Zoning Issue or Concern
On N 6th by Westview. Dead cat or small dog	Deceased Animal Pick-Up
streetlight on the corner of Walsh and North 7th	Lighting - Parks or Public Sports Facility
A few months ago they where fixing some lines in the ally way and moved the trash cans to the front of the houses. They have been done in the alley way for sometime now and the trash cans are still in the front of the property. The issue is we have had slot of rain and this is a flood zone area so every time it rains the trash cans go floating down the road way bumping into vehicles. Also it is a pretty narrow street and they take up some much needed room.	Trash Container Issue
"Truck has been on jacks in roadway on the west side of Mulberry Street at North 3rd now for three weeks.  This is an operable vehicle that has a wheel maintenance issue, however, considering there is private property that could be utilized for such maintenance, it is inappropriate for this vehicle to ""junk up"" a public street and impact the atmosphere of our neighborhood.  Just get it off the street and change the tire!!!"	Vehicle or Trailer on Roadway
Street light has been out for years.. We have no street lights working on this block... this streetlights been out because the adjoining neighbor has been shooting it out anytime it was fixed in the past if y'all replace this could you at least put a cage over the end protect it I'm being shot out or you can move it directly across the street to my property and that would be a solution	Lighting - Parks or Public Sports Facility
Ok, so like this guy will move these junk cars when y'all come and get ion to him, but soon as code leaves he will put them weight back. I know my neighbor barbra has been complain for sometime now and that y'all have been dealing with this guy for some years I've seen it. The guy Brian thinks it's a joke as well as code Enforcement. I hope y'all will come drag them off. If not he will just move them for a week and then put them back. All this is in front of my home across the street. And yes it's in the way. It's  a problem on school days cause of the traffic from the school. This guy needs some tickets. Hope to see the tow truck in the near future towing them off	Vehicle or Trailer on Roadway
When there are events downtown, Artwalk, parades, etc, vehicles should NOT be allowed to park on the street involved! Ruins the view for spectators.  Please restrict parking for future events like most other cities do for street events.	Other
Okay on Sunday wife was sitting outside our home 355 College Drive the pole infront of our house she heard and saw fire from the pole wires. She did call the APD they called the fire dept they came but didn’t see anything but they stated that they would report the problem to the light company. Anyway the whole st from our house again going back to Treadway the lights are out and it’s very dark. Only high bean lights you can see the road. This happen 2-3 weeks ago lights were out and I did reported they came next am and was fixed. And street was swept as requested. Thank you.  My name is Benny Leija 355 College Drive. Email bennyleija66@gmail.com.  6/11/19 cell 325-725-5271 thank you.	Lighting - Parks or Public Sports Facility
This is a test - no feral boars	Animal Problem
test soa	Street Hazard
app311test	Street Hazard
app311test please close case	Nuisance On Property
app311test - need limb pickup	Traffic Signals
Test	Traffic Signal Maintenance
Inoperable/abandoned vehicle missing front tire left sitting in driveway for months	Abandoned Vehicle
Broken pole needs to be replaced	Other
Vacant lot - Overgrown grass and weeds	Vegetation (Grass/Weeds)
W/O#5714960 FROM INTERSECTIONS OF MILE 17 ( E CHAPIN RD) AND N TERRY RD HEAD EAST ON MILE 17 ( E CHAPIN RD) FOR 181.4FT TURN SOUTH FOR APPX 17.9FT INTO THE RIGHT OF WAY PROPERTY THERE WILL BE A STAKE WITH RED PAINT POLE IS TO BE 6FT IN THE GROUND WITH A 4FT RADIUS	Water and Sewer Locates
W/O#5506842 AT THE INTERSECTION OF MILE 17 RD AND CESAR CHAVEZ RD GO NORTH ON CESAR CHAVEZ RD FOR ABOUT 515FT OR 1 /10MILES ON EAST SIDE POLE IS ABOUT 80FT OFF THE ROAD. NEED A 25FT SPOT RADIUS LAT:26.3101 LONG:-98.1116	Water and Sewer Locates
W/O#5506882 AT THE INTERSECTION OF  MILE 17 RD AND CESAR CHAVEZ RD  GO SOUTH ON MILE 17 ROAD FOR ABOUT 820FT OR 2/10 MILES ON WEST SIDE OF ROAD. POLE IS ABOUT 15FT OF RIGHT OF WAY POLE HAS RED RIBBON. ADDRESS IS 1421 CESAR CHAVEZ RD 25FT SPOT RADIUS LAT:26.30649 LONG:-98.11257	Water and Sewer Locates
FROM INTERSECTIONS OF CESAR CHAVEZ AND MILE 17N GO WEST ON  MILE 17 N 1250FT TO THE LAST NEW HOME ON THE SOUTH SIDE OF THE ROAD BEFORE THE DRAIN DITCH.MVEC WILL BE REMOVING AND SETTING A NEW POLE ALONG WITH ANCHORS LOCATE MVEC STAKES ON THE SOUTH SIDE OF MILE 17N JUST EAST OF THE DRAIN DITCH WILL NEED A 25FT SPOT RADIUS FOR EACH STAKE	Water and Sewer Locates
FROM THE INTERSECTION OF CAMERON RD AND THE EAST ENTRANCE OF VISTA BONITA DR, HEAD EAST ON CAMERON RD FOR ABOUT 185 FEET. ON THE SOUTH SIDE OF THE ROAD A POLE WILL BE MARKED WITH CAUTION TAPE AND IS ABOUT 10 FEET FROM THE ROAD. FROM THIS POLE HEAD NORTH ABOUT 100 FEET TO THE FIRST STAKE, LOCATE A 40 FOOT RADIUS. CONTINUE HEADING NORTH FOR ABOUT 251 FEET, LOCATE A 40 FOOT RADIUS AROUND THE STAKE. LASTLY CONTINUE NORTHEAST FOR ABOUT 90 FEET TO THE LAST STAKE, LOCATE A 20 FOOT RADIUS.	Water and Sewer Locates
Marked in white stakes.	Water and Sewer Locates
CUSTOMER WANTS TO KNOW HOW DEEP IS THE SEWER LINE BEFORE HE STARTS TO DIG. PLEASE CALL CUSTOMER BACK FOR STATUS.	Water and Sewer Locates
Please field verify if customer is connected to city sewer line and call Utilities Administration (956-388-8212 Mirelda) for results.	Sewer and Manhole Maintenance
W/O#5533692 ON THE INTERSECTION OF US 281 & FRONTAGE RD) & WASHINGTON AVE. GO EAST ON WASHINGTON AVE FOR ABOUT 470FT OR 1/10 MILES TO FIRST AVE. TURN SOUTH AND GO FOR ABOUT 85FT ON WEST SIDE OF STREET. POLE IS LOCATED ABOUT 25FT ON ROAD RIGHT OF WAY. THE SECOND POLE YOU GO SOUTH ON FIRST AVE. TO ADAMS AVE. POLE IS LOCATED ABOUT 75FT SOUTH OF ADAMS AVE. ON THE EAST SIDE ON FIRST AVE THE FIRST ADDRESS IS 120 WASHINGTON AVE. THE SECOND ADDRESS IS 204 ADAMS AVE. NEED A 25FT RADIUS LAT:26.4105 LONG:-98.1369 P2. LAT:26.4096 LONG:-98.1369	Water and Sewer Locates
W/O#5533674 ON THE INTERSECTION IS US 281 (FRONTAGE) & JEFFERSON AVE GO EAST ON JEFFERSON AVE FOR ABOUT 660FT OR 1/10 MILES ON NORTH SIDE OF STREET. THE POLE IS LOCATED ON PROPERTY NEXT FAYSVILLE CHURCH CHAPEL. THE ADDRESS IS 205 JEFFERSON AVE. NEED A 25FT SPOT RADIUS. LAT:26.4089 LONG:-98.1365	Water and Sewer Locates
